code,report_year,AI_innovation,AI_risk,AI_total,AI_innovation_disclosure,AI_risk_disclosure,Y_return,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
000059,2019,1,0,1,1.0,0.0,,24.102871869080392,0.5181703227003795,0.033002,0.079738,0.786641,0.849944,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.321623,1.0
000059,2020,2,0,2,1.0,0.0,-0.055008,24.051880067342363,0.4941894293068081,0.01205,-0.23154,1.038207,0.810643,3.1780538303479458,2.302585092994046,0.3,0.0,0.271623,1.0
000059,2021,2,0,2,1.0,0.0,0.333152,24.192615983555264,0.5365498246210489,0.031232,0.266608,1.404338,0.89911,3.2188758248682006,2.4849066497880004,0.25,0.0,0.271623,1.0
000059,2022,4,0,4,1.0,0.0,-0.035989,24.208597784557952,0.5371969640679922,0.018285,0.272612,0.890663,0.870483,3.258096538021482,2.3978952727983707,0.2727272727272727,0.0,0.271623,1.0
000059,2023,2,0,2,1.0,0.0,-0.173235,24.18551522899271,0.5303718924499552,0.002576,-0.059519,1.38407,0.805735,3.295836866004329,2.302585092994046,0.3,0.0,0.271623,1.0
000060,2019,2,0,2,1.0,0.0,,23.734901067829096,0.44077298537051635,0.043759,0.142116,0.313585,1.196076,3.1354942159291497,2.302585092994046,0.3,0.0,0.275064,1.0
000060,2020,2,0,2,1.0,0.0,0.137674,23.915729212286763,0.472590178453186,0.049244,0.325677,0.325132,1.17918,3.1780538303479458,2.70805020110221,0.3333333333333333,0.0,0.275064,1.0
000060,2021,1,0,1,1.0,0.0,0.0361,24.041231283757647,0.5013861455169428,0.047009,0.470556,0.217601,1.150575,3.2188758248682006,2.302585092994046,0.3,0.0,0.328806,1.0
000060,2023,5,0,5,1.0,0.0,0.078049,24.485035923381133,0.6022019896454225,0.027482,0.185346,0.247396,0.977487,3.295836866004329,2.6390573296152584,0.2857142857142857,0.0,0.348997,1.0
000061,2020,5,0,5,1.0,0.0,0.271914,23.688806085972242,0.6344509078855186,0.022669,0.112685,0.185557,1.250913,3.1780538303479458,2.5649493574615367,0.38461538461538464,0.0,0.33997,1.0
000061,2021,7,0,7,1.0,0.0,-0.085106,23.751940595816816,0.6382940499447856,0.024733,0.2891,0.195261,1.162902,3.2188758248682006,2.6390573296152584,0.35714285714285715,0.0,0.33997,1.0
000061,2022,3,0,3,1.0,0.0,-0.097027,23.767195620169606,0.6418412536906941,0.015716,0.063878,0.166161,1.102717,3.258096538021482,2.8903717578961645,0.42105263157894735,0.0,0.33997,1.0
000061,2023,4,0,4,1.0,0.0,0.142105,23.781224271078838,0.6281199905235941,0.028316,0.261062,0.180166,1.143966,3.295836866004329,2.833213344056216,0.47058823529411764,0.0,0.33997,1.0
000062,2019,7,0,7,1.0,0.0,,23.15252528778117,0.49682456142066067,0.066251,0.216579,0.322604,1.808013,3.1354942159291497,2.1972245773362196,0.3333333333333333,1.0,0.707561,0.0
000062,2020,4,0,4,1.0,0.0,-0.115871,23.228053336684354,0.5015901178475999,0.061017,0.137629,0.364708,1.563774,3.1780538303479458,2.1972245773362196,0.3333333333333333,1.0,0.707561,0.0
000062,2021,9,0,9,1.0,0.0,0.401125,23.4811753187112,0.5689126702509406,0.074457,0.398604,0.355432,1.710958,3.2188758248682006,2.1972245773362196,0.3333333333333333,1.0,0.605258,0.0
000062,2022,16,0,16,1.0,0.0,-0.273941,23.518316638072623,0.5218900194444381,0.067208,0.048191,0.436497,1.301927,3.258096538021482,2.302585092994046,0.4,0.0,0.572751,0.0
000062,2023,27,0,27,1.0,0.0,-0.048321,23.599402968111345,0.5480125868892505,0.032448,-0.139824,0.393244,1.21198,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.43985199999999997,0.0
000063,2019,30,0,30,1.0,0.0,,25.673458282287843,0.7312059197971759,0.042703,0.061083,0.33773,1.649357,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.271754,0.0
000063,2020,26,0,26,1.0,0.0,-0.043515,25.738124905003946,0.6938126279973913,0.032358,0.118079,0.434285,1.545838,3.1780538303479458,2.302585092994046,0.4,0.0,0.224449,0.0
000063,2021,47,0,47,1.0,0.0,0.001486,25.85176371909023,0.6842463940276159,0.044057,0.128841,0.514468,1.512459,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.213046,0.0
000063,2022,46,0,46,1.0,0.0,-0.219104,25.921506338073627,0.6709475160739296,0.04456,0.073635,0.600225,1.292252,3.258096538021482,2.1972245773362196,0.3333333333333333,0.0,0.212807,0.0
000063,2023,72,0,72,1.0,0.0,0.039443,26.026363350366378,0.6599720495272059,0.048393,0.010544,0.614391,1.244365,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.200905,0.0
000065,2019,12,0,12,1.0,0.0,,23.414244763861063,0.6301367635149212,0.056468,0.108077,0.367054,1.066633,3.091042453358316,2.302585092994046,0.3,0.0,0.431718,1.0
000065,2020,12,0,12,1.0,0.0,-0.126936,23.61814884914366,0.6555966929761918,0.047774,0.161886,0.656345,0.976456,3.1354942159291497,2.70805020110221,0.26666666666666666,0.0,0.431712,1.0
000065,2021,12,0,12,1.0,0.0,0.16319,23.68563836928961,0.6462999464541107,0.036182,0.015513,0.391457,0.991091,3.1780538303479458,2.4849066497880004,0.3333333333333333,0.0,0.428943,1.0
000065,2022,11,0,11,1.0,0.0,0.065091,23.8179598635048,0.6124011088104877,0.038786,0.029369,0.530593,0.987956,3.2188758248682006,2.833213344056216,0.23529411764705882,0.0,0.43113500000000005,1.0
000065,2023,12,0,12,1.0,0.0,0.367697,23.891250055952053,0.6087953915826596,0.04161,0.599603,0.408139,1.07408,3.258096538021482,2.772588722239781,0.3125,0.0,0.43101300000000003,1.0
000066,2019,18,0,18,1.0,0.0,,23.799227538411706,0.6008094476840553,0.060487,0.083351,0.397225,2.448832,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.405877,1.0
000066,2020,14,0,14,1.0,0.0,0.226028,24.038551854530468,0.6604812387831491,0.039617,0.3322,0.375356,2.680101,3.1780538303479458,2.5649493574615367,0.3076923076923077,0.0,0.41509700000000005,1.0
000066,2021,15,0,15,1.0,0.0,-0.249789,24.210969288612844,0.6709544655306379,0.022659,0.231505,0.23563,1.942793,3.2188758248682006,2.5649493574615367,0.3076923076923077,0.0,0.41365900000000005,1.0
000066,2022,11,0,11,1.0,0.0,-0.276328,24.245840364226886,0.5616311114215363,0.006797,-0.211524,0.349377,1.519986,3.258096538021482,2.302585092994046,0.3,0.0,0.39345399999999997,1.0
000066,2023,26,0,26,1.0,0.0,-0.007157,24.25349603503066,0.593416730183117,-0.025651,-0.04328,0.386665,1.536391,3.295836866004329,2.4849066497880004,0.25,0.0,0.39345399999999997,1.0
000068,2019,2,0,2,1.0,0.0,,22.05465285456354,0.7471294167942732,0.001994,0.093188,0.359272,1.855819,3.1354942159291497,2.4849066497880004,0.3333333333333333,1.0,0.26476700000000003,1.0
000068,2020,6,0,6,1.0,0.0,-0.220624,22.035327529460222,0.7904409235965535,-0.047752,0.015965,0.576532,1.671388,3.1780538303479458,2.8903717578961645,0.3684210526315789,0.0,0.26476700000000003,1.0
000068,2021,9,0,9,1.0,0.0,0.064615,22.116454005966652,0.8366335388581941,-0.030564,2.032211,0.185891,1.701422,3.2188758248682006,2.70805020110221,0.26666666666666666,0.0,0.26476700000000003,1.0
000068,2022,6,0,6,1.0,0.0,0.106936,22.184023680074798,0.9016816870274581,-0.056224,0.184593,0.086923,1.796402,3.258096538021482,2.70805020110221,0.3333333333333333,0.0,0.26476700000000003,1.0
000068,2023,7,0,7,1.0,0.0,-0.075718,22.169196455519792,0.7504618340424559,0.148596,-0.16906,0.147856,1.589789,3.295836866004329,2.6390573296152584,0.35714285714285715,0.0,0.26476700000000003,1.0
000069,2019,3,0,3,1.0,0.0,,26.368614346058067,0.7497672327912595,0.042487,0.246824,0.177012,0.929928,3.1354942159291497,2.4849066497880004,0.6,0.0,0.470062,1.0
000069,2020,4,0,4,1.0,0.0,-0.050757,26.39779931100624,0.7582602646029916,0.037605,0.363899,0.260252,0.901594,3.1780538303479458,2.4849066497880004,0.6,0.0,0.470103,1.0
000069,2021,2,0,2,1.0,0.0,0.049365,26.452283414091898,0.748394438218372,0.015209,0.253036,0.277763,0.887026,3.2188758248682006,2.0794415416798357,0.5,0.0,0.470103,1.0
000069,2022,3,0,3,1.0,0.0,-0.228693,26.426023458049734,0.7438909795917853,-0.02925,-0.251663,0.228023,0.875379,3.258096538021482,2.0794415416798357,0.5,0.0,0.470103,1.0
000069,2023,2,0,2,1.0,0.0,-0.41651,26.440289979135773,0.7681194662689839,-0.022083,-0.273854,0.227948,0.859585,3.295836866004329,1.9459101490553132,0.5714285714285714,0.0,0.470103,1.0
000070,2019,15,0,15,1.0,0.0,,22.68192040854177,0.5930997150898824,0.051341,-0.241438,0.186095,1.818358,2.995732273553991,2.1972245773362196,0.3333333333333333,0.0,0.36174,1.0
000070,2020,17,0,17,1.0,0.0,-0.144793,23.034377205897705,0.7050363298162835,0.00679,0.091044,0.488807,1.438944,3.044522437723423,2.1972245773362196,0.3333333333333333,0.0,0.361042,1.0
000070,2021,23,0,23,1.0,0.0,-0.294245,22.84238864815067,0.697190668378209,-0.065421,-0.027865,0.504983,1.34768,3.091042453358316,2.6390573296152584,0.35714285714285715,0.0,0.370702,1.0
000070,2022,31,0,31,1.0,0.0,0.064615,22.786707960383595,0.6994940927836926,0.006656,-0.086962,0.169809,1.435688,3.1354942159291497,2.302585092994046,0.3,0.0,0.373153,1.0
000070,2023,39,0,39,1.0,0.0,0.147399,22.81357379137942,0.6922809939561353,-0.028149,0.177898,0.165021,1.568685,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.361774,1.0
000078,2019,2,0,2,1.0,0.0,,24.440933984188394,0.8093021579278291,0.012514,0.081077,0.043277,1.056568,3.091042453358316,2.3978952727983707,0.36363636363636365,0.0,0.44032899999999997,0.0
000078,2020,4,0,4,1.0,0.0,0.075067,24.405133428479132,0.8114375679135278,-0.001021,-0.035433,0.046766,1.084948,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.44221,0.0
000078,2021,6,0,6,1.0,0.0,-0.119701,24.350372260283088,0.805651320561112,0.00667,0.025763,0.032922,1.060871,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.44221,0.0
000078,2022,10,0,10,1.0,0.0,-0.05949,24.313768001665967,0.8314469763734962,-0.026867,-0.078403,0.032414,1.079391,3.2188758248682006,2.5649493574615367,0.38461538461538464,0.0,0.44221,0.0
000078,2023,10,0,10,1.0,0.0,-0.054217,24.198478150946457,0.8694478816324893,-0.050148,-0.037428,0.040995,1.130622,3.258096538021482,2.302585092994046,0.4,0.0,0.44221,0.0
000088,2019,1,0,1,1.0,0.0,,23.12272475802755,0.257484840683109,0.03699,0.470478,1.129932,1.249985,3.1354942159291497,2.4849066497880004,0.25,0.0,0.673695,1.0
000088,2020,1,0,1,1.0,0.0,0.175286,23.29665932322175,0.2491999346711135,0.031767,-0.104789,1.235233,1.333444,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.67483,1.0
000088,2021,3,0,3,1.0,0.0,-0.158544,23.358811935865397,0.2684595902168371,0.035759,0.279918,1.545031,1.122923,3.2188758248682006,2.302585092994046,0.3,0.0,0.67483,1.0
000088,2022,2,0,2,1.0,0.0,-0.037736,23.52028136958417,0.3379733493149638,0.031984,0.173183,2.574768,1.033478,3.258096538021482,2.4849066497880004,0.3333333333333333,0.0,0.67483,1.0
000088,2023,5,0,5,1.0,0.0,-0.0286,23.815111394146854,0.3297098254687565,0.054162,0.119855,1.309785,1.146732,3.295836866004329,2.5649493574615367,0.25,0.0,0.354153,1.0
000089,2019,4,0,4,1.0,0.0,,23.363880131730678,0.13855472938137775,0.044083,0.057601,0.75011,1.567472,3.091042453358316,2.5649493574615367,0.3076923076923077,0.0,0.569686,1.0
000089,2020,8,0,8,1.0,0.0,-0.155578,23.439131197636534,0.2102352576619852,0.002641,-0.212741,0.08552,1.318526,3.1354942159291497,2.5649493574615367,0.25,0.0,0.569686,1.0
000089,2021,5,0,5,1.0,0.0,-0.104039,23.993986879537513,0.5479472421974425,-0.000969,0.103079,0.381419,1.118073,3.1780538303479458,2.4849066497880004,0.25,0.0,0.569686,1.0
000089,2022,4,0,4,1.0,0.0,0.077869,23.947240166813554,0.5743615357586475,-0.043852,-0.191934,0.063783,1.215842,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.569686,1.0
000089,2023,5,0,5,1.0,0.0,-0.181934,23.90850297452058,0.5400093370276888,0.016197,0.559132,0.215254,1.085511,3.258096538021482,2.302585092994046,0.3,0.0,0.569686,1.0
000090,2019,9,0,9,1.0,0.0,,24.419949057028074,0.7603640571592528,0.034242,0.436438,0.193814,1.006021,3.044522437723423,1.9459101490553132,0.42857142857142855,0.0,0.23474799999999998,1.0
000090,2020,13,0,13,1.0,0.0,0.192453,24.615058241471893,0.7747429223891358,0.033339,0.167703,0.286586,1.001263,3.091042453358316,2.0794415416798357,0.375,0.0,0.23474799999999998,1.0
000090,2021,11,0,11,1.0,0.0,0.052189,24.814673029188555,0.7855957867601804,0.035868,0.358816,0.210483,0.968943,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.23474799999999998,1.0
000090,2022,11,0,11,1.0,0.0,-0.013629,24.96034916198697,0.7964297738438426,0.030546,0.137291,0.21111,0.943856,3.1780538303479458,2.6390573296152584,0.42857142857142855,0.0,0.23474799999999998,1.0
000090,2023,16,0,16,1.0,0.0,-0.098901,24.96425291034394,0.7825885041523044,0.021696,0.020228,0.233919,0.906308,3.2188758248682006,2.6390573296152584,0.42857142857142855,0.0,0.23474799999999998,1.0
000096,2020,2,0,2,1.0,0.0,-0.148246,21.84696185921279,0.07023045274076345,0.044185,-0.242911,8.85617,1.709599,3.044522437723423,2.6390573296152584,0.2857142857142857,0.0,0.5554359999999999,1.0
000096,2021,2,0,2,1.0,0.0,-0.086687,21.849492066463213,0.05502421195097559,0.022886,0.318102,8.973106,1.548365,3.091042453358316,2.8903717578961645,0.3684210526315789,0.0,0.5554359999999999,1.0
000096,2023,2,0,2,1.0,0.0,0.448878,21.796670782496285,0.06466104670511381,0.032144,0.215462,8.846881,2.119002,3.1780538303479458,2.4849066497880004,0.3333333333333333,0.0,0.5554359999999999,1.0
000099,2019,1,0,1,1.0,0.0,,22.49169568472913,0.4214804970895746,0.036638,0.099147,0.410541,1.185577,2.995732273553991,2.70805020110221,0.3333333333333333,0.0,0.386291,1.0
000099,2021,2,0,2,1.0,0.0,0.169571,22.612919093713952,0.25164875951322807,0.041017,0.078522,2.522485,1.207621,3.091042453358316,2.833213344056216,0.35294117647058826,0.0,0.30179,1.0
000100,2019,2,0,2,1.0,0.0,,25.828270777775305,0.6124651122781274,0.020457,-0.338982,0.40963,0.980635,2.772588722239781,2.5649493574615367,0.3076923076923077,1.0,0.09031,0.0
000100,2020,11,0,11,1.0,0.0,0.606264,26.27586985090823,0.6508174636766895,0.023963,0.023276,0.256397,1.03247,2.833213344056216,2.6390573296152584,0.5,1.0,0.08543799999999999,0.0
000100,2022,9,0,9,1.0,0.0,-0.372771,26.426023458049734,0.6329440664812291,0.005347,0.018419,0.384685,0.84755,2.9444389791664403,2.6390573296152584,0.2857142857142857,1.0,0.080204,0.0
000100,2023,4,0,4,1.0,0.0,0.271505,26.440289979135773,0.6205758768384042,0.012871,0.046915,0.20153,0.837596,2.995732273553991,2.3978952727983707,0.36363636363636365,1.0,0.075216,0.0
000151,2019,1,0,1,1.0,0.0,,21.595623795587283,0.6037395501614099,0.003847,-0.068564,0.406545,1.812912,2.995732273553991,2.302585092994046,0.3,0.0,0.453585,1.0
000151,2020,1,0,1,1.0,0.0,-0.22381,21.313799474933102,0.6467695149868893,-0.138514,-0.340279,0.36587,1.882487,3.044522437723423,2.4849066497880004,0.4166666666666667,0.0,0.453585,1.0
000151,2021,2,0,2,1.0,0.0,0.04674,22.024314395853647,0.6086538905244915,0.019198,1.765731,0.456741,1.308345,3.091042453358316,2.4849066497880004,0.3333333333333333,0.0,0.397937,1.0
000151,2022,3,0,3,1.0,0.0,0.494712,22.238326917602574,0.7329065670300177,-0.114113,0.954988,0.296178,1.53418,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.397937,1.0
000151,2023,5,0,5,1.0,0.0,-0.109277,21.917711639104365,0.7422391827433755,-0.126489,-0.273492,0.522885,1.711008,3.1780538303479458,2.6390573296152584,0.42857142857142855,0.0,0.397937,1.0
000153,2021,1,0,1,1.0,0.0,0.361364,22.062555111716012,0.5918325027712389,0.029378,0.054344,0.122149,1.571388,3.091042453358316,2.1972245773362196,0.3333333333333333,0.0,0.114827,0.0
000153,2022,2,0,2,1.0,0.0,0.140234,22.220484184774563,0.6073689971040805,0.035398,0.143461,0.147004,1.577734,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.10792199999999999,0.0
000153,2023,1,0,1,1.0,0.0,-0.301622,22.202895735956997,0.5630412546175834,0.035505,0.067786,0.144385,1.260977,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.10795,0.0
000155,2019,1,0,1,1.0,0.0,,22.703740140027595,0.4173354817483386,0.045518,-0.519877,1.048457,1.176232,2.995732273553991,1.9459101490553132,0.2857142857142857,0.0,0.262047,1.0
000155,2020,2,0,2,1.0,0.0,0.916859,22.946178168118266,0.5072443684424477,0.035639,-0.026619,0.668623,1.648764,3.044522437723423,1.791759469228055,0.3333333333333333,0.0,0.262047,1.0
000155,2022,3,0,3,1.0,0.0,-0.327554,23.6858635109159,0.546268088396394,0.068105,-0.137609,0.753933,1.797132,3.1354942159291497,1.791759469228055,0.3333333333333333,0.0,0.36176200000000003,1.0
000155,2023,5,0,5,1.0,0.0,-0.255045,23.803825672866633,0.538181621471802,0.062815,-0.128492,0.779467,1.385909,3.1780538303479458,1.791759469228055,0.3333333333333333,0.0,0.36176200000000003,1.0
000156,2019,30,0,30,1.0,0.0,,23.47842909382653,0.3002445680517577,0.042379,0.079939,1.241831,1.225043,2.995732273553991,2.8903717578961645,0.3333333333333333,0.0,0.418468,1.0
000156,2020,41,0,41,1.0,0.0,-0.119732,23.877731729741594,0.4075095667231593,0.039787,1.042127,0.424737,1.058153,3.044522437723423,2.772588722239781,0.375,0.0,0.36296599999999996,1.0
000156,2021,16,0,16,1.0,0.0,0.008178,23.96587712871506,0.4334444818965917,0.037795,0.119564,0.325298,1.031624,3.091042453358316,2.5649493574615367,0.3076923076923077,0.0,0.36296599999999996,1.0
000156,2022,23,0,23,1.0,0.0,-0.091017,24.02319743331729,0.4488878766393635,0.030628,0.106368,0.381291,0.966894,3.1354942159291497,2.772588722239781,0.3125,0.0,0.364335,1.0
000156,2023,24,0,24,1.0,0.0,0.013351,24.10017743527453,0.4806124960188578,0.024957,0.03418,0.16536,0.95524,3.1780538303479458,2.833213344056216,0.25,0.0,0.364335,1.0
000157,2019,18,0,18,1.0,0.0,,25.245793582456816,0.5706091427499171,0.046087,0.50915,0.146696,1.114217,2.995732273553991,2.0794415416798357,0.5,1.0,0.176033,0.0
000157,2020,34,0,34,1.0,0.0,0.513473,25.479223383388533,0.5881579187024131,0.070607,0.503414,0.214838,1.216687,3.044522437723423,1.9459101490553132,0.5714285714285714,1.0,0.17454699999999998,0.0
000157,2021,34,0,34,1.0,0.0,-0.243434,25.527435726321592,0.5222254952824912,0.053598,0.031051,0.265547,1.026186,3.091042453358316,1.9459101490553132,0.5714285714285714,1.0,0.18195799999999998,0.0
000157,2022,36,0,36,1.0,0.0,-0.196653,25.539936258049533,0.5388601685687261,0.019421,-0.379843,0.284987,0.935609,3.1354942159291497,1.9459101490553132,0.5714285714285714,1.0,0.181908,0.0
000157,2023,39,0,39,1.0,0.0,0.259191,25.597412145498318,0.5478664459810381,0.029644,0.130751,0.272137,0.984435,3.1780538303479458,2.4849066497880004,0.6,1.0,0.18187,0.0
000158,2019,90,0,90,1.0,0.0,,23.37343377721864,0.5817755429816598,0.006729,-0.021695,0.222707,1.345606,2.995732273553991,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2020,64,0,64,1.0,0.0,-0.090909,23.424317992876837,0.5946651665409789,0.007374,0.046278,0.334157,1.255978,3.044522437723423,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2021,43,0,43,1.0,0.0,0.116129,23.532538235244107,0.6281584759766673,0.008238,0.100954,0.224314,1.290681,3.091042453358316,2.772588722239781,0.4375,0.0,0.284806,1.0
000158,2022,61,0,61,1.0,0.0,-0.187861,23.530052368656825,0.6410405048273145,-0.014026,-0.111944,0.245552,1.181679,3.1354942159291497,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2023,64,0,64,1.0,0.0,0.533808,23.571643074189087,0.6628990893845036,-0.007532,-0.067913,0.319307,1.457157,3.1780538303479458,2.6390573296152584,0.2857142857142857,0.0,0.284806,1.0
000159,2019,1,0,1,1.0,0.0,,21.758966491077654,0.2246178757884184,0.009379,-0.218325,0.284975,1.195518,2.995732273553991,2.1972245773362196,0.3333333333333333,1.0,0.24668500000000002,0.0
000159,2021,4,0,4,1.0,0.0,0.279297,22.028629577461807,0.3863337106700703,0.007942,1.028658,0.040175,1.237202,3.091042453358316,2.4849066497880004,0.5,1.0,0.228234,0.0
000159,2022,1,0,1,1.0,0.0,0.06585,21.847395319233925,0.1513686717562428,0.092935,0.439843,0.299181,1.238464,3.1354942159291497,2.833213344056216,0.35294117647058826,0.0,0.228234,0.0
000159,2023,1,0,1,1.0,0.0,-0.067529,22.035111723512063,0.3426018557594554,0.023731,1.451798,0.24419,1.182794,3.1780538303479458,2.302585092994046,0.4,0.0,0.228234,0.0
000301,2019,10,0,10,1.0,0.0,,24.279820389506686,0.5633839041437376,0.049856,0.349646,0.333009,1.048065,2.995732273553991,2.0794415416798357,0.375,1.0,0.687066,0.0
000301,2020,6,0,6,1.0,0.0,0.849421,24.865346238913226,0.6417199239648248,0.006384,-0.084811,0.699035,1.0903,3.044522437723423,2.0794415416798357,0.5,1.0,0.5725549999999999,0.0
000301,2021,3,0,3,1.0,0.0,1.050633,25.60608702585287,0.7772161931892676,0.04724,1.270807,0.243213,1.173944,3.091042453358316,2.0794415416798357,0.5,1.0,0.5725439999999999,0.0
000301,2022,4,0,4,1.0,0.0,-0.317994,25.838331494677874,0.7856155275398129,0.003635,0.233945,0.183857,1.240115,3.1354942159291497,2.0794415416798357,0.5,1.0,0.418718,0.0
000301,2023,4,0,4,1.0,0.0,-0.256135,25.971419808224194,0.8134099940298757,0.00394,1.20048,0.083971,1.122286,3.1780538303479458,2.1972245773362196,0.4444444444444444,1.0,0.41871699999999995,0.0
000400,2019,21,0,21,1.0,0.0,,23.437273736185265,0.42498036947622897,0.033335,0.236051,0.197638,1.144651,3.1354942159291497,2.3978952727983707,0.2727272727272727,0.0,0.43256100000000003,1.0
000400,2020,31,0,31,1.0,0.0,0.348189,23.54501030225625,0.4526285347107437,0.048904,0.101921,0.235894,1.320175,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.43256100000000003,1.0
000400,2021,36,0,36,1.0,0.0,0.811895,23.595034949113675,0.4251490930695872,0.049726,0.07144,0.41121,1.914612,3.2188758248682006,2.4849066497880004,0.25,0.0,0.38472700000000004,1.0
000400,2022,25,0,25,1.0,0.0,-0.231034,23.665396362398987,0.4246633712341021,0.052941,0.244085,0.455347,1.48689,3.258096538021482,2.1972245773362196,0.3333333333333333,0.0,0.38309600000000005,1.0
000400,2023,32,0,32,1.0,0.0,0.10666,23.80989394532157,0.46613322577862454,0.057431,0.143687,0.501545,1.482674,3.295836866004329,2.8903717578961645,0.3333333333333333,0.0,0.37908000000000003,1.0
000401,2019,3,0,3,1.0,0.0,,24.82976120678434,0.5251719905778601,0.073786,0.118594,0.255163,0.902603,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.3,1.0
000401,2020,5,0,5,1.0,0.0,-0.138742,24.799909650669523,0.4546082515975442,0.086625,0.028186,0.406775,0.803934,3.2188758248682006,2.4849066497880004,0.3333333333333333,0.0,0.3,1.0
000401,2021,6,0,6,1.0,0.0,-0.119435,24.823102560491783,0.4401043407545996,0.070119,0.024181,0.516039,0.961054,3.258096538021482,2.3978952727983707,0.36363636363636365,0.0,0.475329,1.0
000401,2022,14,0,14,1.0,0.0,-0.249164,24.85070533729087,0.4743069762646524,0.022998,-0.049368,0.429069,0.899332,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.443397,1.0
000401,2023,11,0,11,1.0,0.0,-0.205346,24.816322963382266,0.4893975550248758,-0.028669,-0.182624,0.365533,0.867787,3.332204510175204,2.4849066497880004,0.4166666666666667,0.0,0.443397,1.0
000402,2019,1,0,1,1.0,0.0,,25.810799675077188,0.7593606962061107,0.026541,0.184082,0.217667,0.909225,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.311385,1.0
000403,2019,3,0,3,1.0,0.0,,20.96357493029408,0.3696308040793679,0.121823,0.064911,0.25211,7.266071,3.1780538303479458,1.9459101490553132,0.42857142857142855,0.0,0.274859,0.0
000403,2020,7,0,7,1.0,0.0,1.115211,21.225626032368595,0.4149240258804845,0.124943,0.14665,0.155504,9.823595,3.2188758248682006,2.0794415416798357,0.375,0.0,0.273061,0.0
000403,2021,8,0,8,1.0,0.0,-0.262368,22.681640547660432,0.10723604744334278,0.089316,0.877954,1.378131,2.467429,3.258096538021482,2.5649493574615367,0.38461538461538464,0.0,0.183464,0.0
000403,2022,4,0,4,1.0,0.0,-0.186015,22.800495492429814,0.14045999188055378,0.077994,0.219834,1.042699,2.011469,3.295836866004329,2.5649493574615367,0.38461538461538464,0.0,0.183598,0.0
000403,2023,1,0,1,1.0,0.0,0.20036,22.87856527500915,0.14003983916670537,0.073615,-0.031792,1.548783,2.263258,3.332204510175204,2.8903717578961645,0.3793103448275862,0.0,0.209758,1.0
000404,2019,35,0,35,1.0,0.0,,23.050391502972424,0.584173729980001,0.009833,0.076132,0.481671,0.852719,3.1780538303479458,2.302585092994046,0.3,0.0,0.306029,1.0
000404,2020,35,0,35,1.0,0.0,0.288608,23.115542047993227,0.5962690080266209,0.017152,0.090078,0.377767,0.919028,3.2188758248682006,2.3978952727983707,0.2727272727272727,0.0,0.306029,1.0
000404,2021,33,0,33,1.0,0.0,-0.055227,23.185626742167226,0.606310624649798,0.025556,0.262707,0.51357,0.88457,3.258096538021482,2.5649493574615367,0.38461538461538464,0.0,0.306029,1.0
000404,2022,34,0,34,1.0,0.0,0.196162,23.25484918572553,0.61147814793704,0.034353,-0.007847,0.49406,0.913836,3.295836866004329,2.302585092994046,0.4,0.0,0.306029,1.0
000404,2023,23,0,23,1.0,0.0,0.115385,23.35533731749321,0.6264133172023588,0.040125,-0.015767,0.556786,0.921548,3.332204510175204,2.302585092994046,0.3,0.0,0.306029,1.0
000407,2020,1,0,1,1.0,0.0,0.203652,22.63317714144554,0.5703211966520635,0.03252,-0.140591,0.141402,1.123631,3.2188758248682006,2.302585092994046,0.4,0.0,0.099861,0.0
000407,2021,1,0,1,1.0,0.0,0.049412,22.67458177650354,0.5706594562641014,0.015797,-0.010604,0.123414,1.125249,3.258096538021482,2.772588722239781,0.375,0.0,0.221601,0.0
000407,2023,1,0,1,1.0,0.0,-0.054545,22.66288205695485,0.5323677265276262,0.030237,0.006872,0.182659,0.990418,3.332204510175204,2.1972245773362196,0.3333333333333333,0.0,0.221601,0.0
000408,2020,1,0,1,1.0,0.0,0.085366,,,,,,,,,,,,
